,sets,result,averaging,vol_cors,open_cors,vol_avg1,vol_std1,vol_avg2,vol_std2,open_avg1,open_std1,open_avg2,open_avg22
1404,"['VMC', 'AMAT']",53.51,32.14,0.576113262,0.92550254,702647.1615,1114640.246,7411867.544,12817867.82,36.31873341,89.34425104,17.77729753,30.40818832
1405,"['TWTR', 'EA']",53.5,25.29,0.513207236,0.577760066,16112297.95,21641754.94,3053640.652,4349036.949,11.69303517,32.08075557,40.97643388,66.97606273
1406,"['TFC', 'DG']",53.49,32.14,0.489571601,0.791257764,2234785.621,4779257.251,2848078.375,3047256.337,8.774759935,39.1217958,45.05756597,84.88856968
1407,"['EXC', 'IDXX']",53.49,46.23,0.555707917,0.752232415,3105478.81,6338095.113,569819.4321,627929.7179,5.67666725,37.55212161,102.8441906,131.7676321
1408,"['IDXX', 'EXC']",53.49,46.23,0.555707917,0.752232415,569819.4321,627929.7179,3105478.81,6338095.113,102.8441906,131.7676321,5.67666725,37.55212161
1409,"['HES', 'OKE']",53.47,-11.58,0.589309392,0.643264268,1963767.819,3630606.198,2168337.163,2496305.136,14.22255916,61.33374259,14.48116369,47.74891355
1410,"['ZTS', 'GOOGL']",53.45,22.69,0.592231892,0.982011125,2908100.745,3167951.404,2313554.605,2949090.934,38.64851701,70.63702602,387.2099169,773.56996
1411,"['UNH', 'FAST']",53.45,50.64,0.546770403,0.900933698,2614798.103,4600124.712,2880125.644,4753137.386,88.70945678,148.7911483,7.078303359,25.44826577
1412,"['MXIM', 'WU']",53.44,39.29,0.542407103,0.797423475,1777204.847,2560010.489,3575041.614,5694814.104,14.18979193,41.17356379,2.549816389,19.06876441
1413,"['ULTA', 'RJF']",53.43,9.2,0.526519201,0.927182284,912547.6378,999625.4271,636063.2459,820094.0405,85.25119949,176.4994716,20.42724086,60.67359951
1414,"['DOV', 'GWW']",53.42,31.01,0.625474368,0.914607218,973672.1558,1703865.677,390932.2157,574642.2725,22.26041752,66.18802428,56.99693047,242.5050416
1415,"['PLD', 'TDY']",53.35,36.68,0.590217539,0.986193758,1806555.328,2878461.383,198544.234,180047.5169,20.39216958,53.03360355,94.64197798,145.6191617
1416,"['ABT', 'TGT']",53.34,26.42,0.578521524,0.933078811,6119301.469,8594100.078,3450737.636,5587336.79,22.18992115,50.75865389,24.68781169,74.95190703
1417,"['DISCK', 'INTC']",53.34,24.39,0.466532129,0.385512909,1601868.588,2046314.501,18984327.07,33437023.96,6.229025758,26.82120184,11.97202778,35.89067936
1418,"['MU', 'SPGI']",53.31,30.69,0.552284758,0.938362888,15481004.03,30949913.39,1192008.699,1496202.026,16.6244312,26.83416766,86.89872587,132.3750298
1419,"['CE', 'ANET']",53.31,29.55,0.458933853,0.876882921,837056.7524,1166236.234,678974.1789,810480.7971,26.7811967,74.05591568,82.99314244,163.627184
1420,"['UAA', 'WBA']",53.3,-13.85,0.556982704,0.8938564,4892737.633,6358346.126,4064158.821,6239983.115,11.30334816,22.09753078,18.46423438,60.54832737
1421,"['URI', 'AES']",53.3,62.63,0.563909678,0.767428373,1317678.926,1890334.327,2702761.294,5759756.575,48.56041116,94.43641639,2.544483385,13.26263408
1422,"['FTNT', 'ALXN']",53.29,16.25,0.524365837,0.508598922,1701996.779,1997425.387,1341647.785,1751000.636,32.90508462,46.90900876,35.57313108,120.7412137
1423,"['ITW', 'TEL']",53.26,51.36,0.604785734,0.975644884,1158588.002,1935037.743,1955916.764,1906532.777,43.95267645,108.9640127,22.31167941,65.39371474
1424,"['NVDA', 'PEP']",53.25,39.83,0.625244027,0.898375023,8289445.62,12400039.81,2479497.647,5133767.422,129.1223763,109.4254827,23.2354339,99.10237978
1425,"['NDAQ', 'LIN']",53.25,24.22,0.518811043,0.945354993,1023214.812,1250948.073,1579652.382,1537711.681,30.91716585,61.22887968,38.63192485,138.2570282
1426,"['NDAQ', 'LIN']",53.25,24.22,0.518811043,0.945354993,1023214.812,1250948.073,1579652.382,1537711.681,30.91716585,61.22887968,38.63192485,138.2570282
1427,"['IBM', 'XEL']",53.24,25.24,0.610902497,0.104892817,2504139.117,4605454.271,1369581.189,3035748.669,25.36213378,161.2093684,13.58005452,40.61648394
1428,"['INTC', 'SLG']",53.23,1.86,0.567149931,0.434210563,18984327.07,33437023.96,570880.0828,817283.9193,11.97202778,35.89067936,19.73963462,93.80916664
1429,"['TIF', 'TSN']",53.21,11.96,0.541024981,0.800559364,1454245.616,1816932.013,2221466.022,3628494.557,21.70833279,88.67391144,22.06735482,48.70092972
1430,"['SYK', 'QRVO']",53.21,-12.64,0.552614346,0.886250935,786189.8263,1521270.044,1275373.832,1652458.835,54.4695986,117.1816765,24.43140743,75.87081863
1431,"['WU', 'AVY']",53.21,45.04,0.577759807,0.831901872,3575041.614,5694814.104,453600.7778,784455.2245,2.549816389,19.06876441,33.55147061,72.21291221
1432,"['GRMN', 'TIF']",53.2,30.67,0.505725634,0.903518191,952506.1247,1213186.571,1454245.616,1816932.013,20.25586779,55.29266189,21.70833279,88.67391144
1433,"['LH', 'PFG']",53.2,13.71,0.587469023,0.824029534,483565.6013,849669.8053,908881.6075,1643990.187,34.47766671,127.7140247,12.42097416,45.90705999
1434,"['UNM', 'INTC']",53.18,3.4,0.645061786,0.58443515,1080632.273,2025352.205,18984327.07,33437023.96,9.347638094,31.90217323,11.97202778,35.89067936
1435,"['TYL', 'HLT']",53.17,19.89,0.464782089,0.915564761,228745.0016,225884.3067,2513862.474,3003053.544,96.7630423,149.2252524,19.19247937,67.23320748
1436,"['ITW', 'FAST']",53.15,69.87,0.55895788,0.893118103,1158588.002,1935037.743,2880125.644,4753137.386,43.95267645,108.9640127,7.078303359,25.44826577
1437,"['CB', 'BLK']",53.15,31.05,0.613611871,0.937653446,875662.1067,1709238.737,732248.6409,709438.4982,28.13145427,112.250131,125.3134133,357.6145492
1438,"['CB', 'BLK']",53.15,31.05,0.613611871,0.937653446,875662.1067,1709238.737,732248.6409,709438.4982,28.13145427,112.250131,125.3134133,357.6145492
1439,"['QRVO', 'DIS']",53.13,-3.91,0.556904374,0.791663936,1275373.832,1652458.835,5988319.064,9201194.239,24.43140743,75.87081863,31.7534765,90.942805
1440,"['CBRE', 'LDOS']",53.1,52.43,0.541879357,0.942912059,1524868.179,2484037.505,1197764.566,1040213.18,12.00214364,34.01471198,20.69910821,52.90521467
1441,"['ANTM', 'CPRT']",53.1,45.71,0.516241906,0.947951529,1269269.296,2045862.296,1620996.008,1479138.578,82.06004705,159.2342472,28.20992437,35.23718017
1442,"['NFLX', 'ARE']",53.09,55.91,0.43436154,0.965988959,21404637.44,19626306.32,515201.325,572888.9551,148.0154239,158.7334469,32.00974566,103.0066985
1443,"['PNW', 'HSY']",53.07,17.97,0.596637215,0.911754394,402068.3322,865231.7441,685098.1264,1152020.183,16.33173371,68.34101313,26.24456195,98.8013389
1444,"['MKTX', 'ABT']",53.07,50.4,0.521151498,0.976025473,253583.6089,247215.1768,6119301.469,8594100.078,138.1999937,156.8293406,22.18992115,50.75865389
1445,"['WAT', 'XRX']",53.05,24.26,0.652586097,0.627949966,351369.8747,576192.054,2074367.645,3490050.525,51.30544491,143.7082122,5.386954244,26.95793252
1446,"['AMP', 'TGT']",53.04,35.98,0.58255476,0.811293879,751547.8976,1261410.648,3450737.636,5587336.79,37.17179293,110.4768534,24.68781169,74.95190703
1447,"['APH', 'HD']",53.01,51.45,0.747683862,0.98849801,894653.1567,1487317.441,3534367.174,6327840.604,27.31491269,61.97327178,67.79258541,129.6373542
1448,"['EMN', 'EBAY']",52.99,47.52,0.640141473,0.811935561,769444.8212,1432874.454,13426158.61,18006815.15,15.87551649,72.7562356,10.23406851,28.30537164
1449,"['AMP', 'HD']",52.98,46.96,0.787059681,0.930666476,751547.8976,1261410.648,3534367.174,6327840.604,37.17179293,110.4768534,67.79258541,129.6373542
1450,"['ALGN', 'ESS']",52.95,55.42,0.526693962,0.845839799,883537.9526,940629.9563,410843.3572,371587.8824,115.815304,129.5362257,53.11520567,209.1444895
1451,"['NEM', 'KLAC']",52.95,72.41,0.549945732,0.633497249,3782411.463,7461306.039,1146598.379,1760415.256,13.55812155,38.64837112,45.78533765,87.77655938
1452,"['MA', 'FE']",52.92,19.83,0.483693625,0.489417791,4022480.381,5555784.426,3732819.143,4062863.806,90.68627499,128.6113962,5.726450889,37.43717124
1453,"['MXIM', 'CRM']",52.91,31.9,0.546225038,0.975403649,1777204.847,2560010.489,4835286.16,6544735.956,14.18979193,41.17356379,54.88873384,89.61793699
1454,"['LNT', 'PM']",52.9,26.91,0.577966285,0.598063128,1180107.547,1294439.412,2620099.683,5300196.067,10.92768147,34.77951333,12.31098857,86.40304732
1455,"['SIVB', 'QRVO']",52.9,24.77,0.51473914,0.791207733,367626.4722,469424.553,1275373.832,1652458.835,80.39115893,147.567338,24.43140743,75.87081863
1456,"['QRVO', 'SIVB']",52.9,24.77,0.51473914,0.791207733,1275373.832,1652458.835,367626.4722,469424.553,24.43140743,75.87081863,80.39115893,147.567338
1457,"['DE', 'LLY']",52.87,47.85,0.590822706,0.914447992,1711557.076,3000544.736,4846421.696,5433395.391,40.71833654,112.8017481,33.18123341,79.12962256
1458,"['K', 'PYPL']",52.86,36.19,0.540597107,0.950582803,1105631.895,2133114.859,4557774.516,8428286.282,7.656785746,63.44044491,47.71127464,83.89056808
1459,"['T', 'PNR']",52.82,6.71,0.547590963,0.655382194,14539260.37,28777563.73,1373896.856,1712414.943,3.63601472,34.32223281,7.894057858,38.95726737
1460,"['IT', 'INCY']",52.82,29.28,0.535985847,0.853523852,528377.9721,504873.1426,1309629.144,1584930.274,38.63382823,92.15096934,35.54241123,67.25826777
1461,"['CHTR', 'SIVB']",52.81,68.89,0.588292376,0.922086701,1350400.781,1257994.16,367626.4722,469424.553,156.0928946,239.4578268,80.39115893,147.567338
1462,"['GWW', 'IVZ']",52.8,29.56,0.497911092,0.346848396,390932.2157,574642.2725,2291997.435,4191239.889,56.99693047,242.5050416,8.278685677,27.28374652
1463,"['NOV', 'DHI']",52.79,-19.37,0.569368777,0.086984865,2198567.712,4435135.335,2781367.483,5403725.745,20.23115997,46.16932811,15.11136684,31.74456098
1464,"['AEP', 'TMUS']",52.74,30.46,0.526874584,0.941644405,1456311.909,2945640.246,3937925.796,4212620.163,17.13128148,61.18739371,26.84065415,48.39704409
1465,"['ROP', 'UNP']",52.74,33.72,0.634152973,0.981963779,249320.5098,488914.6206,2051514.73,4338427.255,99.78064826,203.6275286,42.88058272,107.1575466
1466,"['SYY', 'FITB']",52.7,-8.84,0.585492106,0.923467315,2604590.227,3586574.692,4884144.075,8287031.625,15.81567473,47.19308302,5.866661898,21.14820024
1467,"['SWKS', 'PEP']",52.7,25.84,0.632098861,0.939749683,2274847.488,3206440.405,2479497.647,5133767.422,36.00564274,68.5020819,23.2354339,99.10237978
1468,"['ALGN', 'UA']",52.67,23.43,0.491798195,0.19865374,883537.9526,940629.9563,3343887.179,3476932.195,115.815304,129.5362257,7.889129057,19.27772713
1469,"['CTXS', 'LRCX']",52.67,47.85,0.588202755,0.95171999,1576496.379,2348089.321,1473438.383,2419528.844,27.58022087,75.55861168,94.4387159,123.1696504
1470,"['BBY', 'WST']",52.62,51.78,0.485191432,0.959464859,5007855.16,5426094.835,428601.5345,353435.0417,24.18102495,46.66013903,61.26479118,80.09554227
1471,"['PGR', 'FRT']",52.62,18.29,0.55680716,0.495958039,1998353.124,3664174.533,386174.6561,463928.5658,22.83740089,41.9174096,22.46473838,117.8530275
1472,"['BBY', 'WST']",52.62,51.78,0.485191432,0.959464859,5007855.16,5426094.835,428601.5345,353435.0417,24.18102495,46.66013903,61.26479118,80.09554227
1473,"['ORLY', 'SHW']",52.61,34.12,0.636814741,0.974694921,657545.1903,892188.3194,476661.6635,767288.7167,118.8192228,226.3924751,162.6049355,300.3799164
1474,"['MU', 'TFC']",52.59,29.98,0.556677534,0.906192683,15481004.03,30949913.39,2234785.621,4779257.251,16.6244312,26.83416766,8.774759935,39.1217958
1475,"['PLD', 'PAYX']",52.59,34.26,0.636291398,0.962913711,1806555.328,2878461.383,1205519.431,2267956.536,20.39216958,53.03360355,17.96768754,53.55514901
1476,"['WRB', 'HAS']",52.56,6.48,0.556455179,0.923957752,850631.8236,825964.263,957448.8995,1374124.037,14.73359091,39.88074693,24.23232331,70.16943578
1477,"['HD', 'MTD']",52.53,65.91,0.590409704,0.983893313,3534367.174,6327840.604,136104.5951,175873.5797,67.79258541,129.6373542,243.9507015,425.3771991
1478,"['CME', 'GPN']",52.49,26.82,0.568482759,0.976336987,1044106.394,1869114.819,1242041.096,1471104.37,50.75087531,111.9128653,53.66727017,76.54203619
1479,"['ROP', 'PXD']",52.47,21.13,0.573348902,0.524097774,249320.5098,488914.6206,977317.7243,1860592.173,99.78064826,203.6275286,37.99878538,141.7801987
1480,"['ALB', 'CMI']",52.45,63.49,0.518929474,0.832878442,958011.0016,1217220.024,1067641.614,1784877.95,22.03766976,74.74643625,30.59346904,136.8279499
1481,"['TFX', 'CBRE']",52.45,34.85,0.520782248,0.95992553,282710.8522,268114.3822,1524868.179,2484037.505,104.2634394,174.7567899,12.00214364,34.01471198
1482,"['ECL', 'PM']",52.44,14.39,0.592179056,0.545456347,1547117.287,1378707.628,2620099.683,5300196.067,45.4220588,120.0523678,12.31098857,86.40304732
1483,"['STE', 'CFG']",52.43,1.7,0.517907445,0.720375054,517467.994,463401.1124,4489499.958,5058948.734,42.65256349,78.19760831,7.231100513,31.33308861
1484,"['TMUS', 'UNP']",52.35,31.71,0.517957917,0.950142948,3937925.796,4212620.163,2051514.73,4338427.255,26.84065415,48.39704409,42.88058272,107.1575466
1485,"['BWA', 'HFC']",52.33,-33.5,0.597214517,0.693754465,1466548.471,2255559.754,1563604.905,2908850.695,9.359737766,42.88367698,12.11763423,40.3251073
1486,"['DPZ', 'ISRG']",52.31,46.35,0.515619419,0.974882247,610995.6791,738126.7382,835885.8078,1022966.349,109.9059282,151.8159436,181.384387,291.9815563
1487,"['MKTX', 'TFC']",52.3,53.89,0.553218135,0.796725286,253583.6089,247215.1768,2234785.621,4779257.251,138.1999937,156.8293406,8.774759935,39.1217958
1488,"['EIX', 'OKE']",52.29,-13.04,0.588255437,0.75969395,1267164.518,2238819.11,2168337.163,2496305.136,12.44933841,58.57281685,14.48116369,47.74891355
1489,"['NVDA', 'HAL']",52.26,4.22,0.533630057,0.219205938,8289445.62,12400039.81,6885200.979,12373811.48,129.1223763,109.4254827,13.12733224,39.22013112
1490,"['ADM', 'ROL']",52.26,34.41,0.498278579,0.752490891,1899388.917,3948987.207,1509418.438,1156731.743,6.923489463,40.10986492,8.733654157,15.1531644
1491,"['HAL', 'NVDA']",52.26,4.22,0.533630057,0.219205938,6885200.979,12373811.48,8289445.62,12400039.81,13.12733224,39.22013112,129.1223763,109.4254827
1492,"['MTD', 'CMG']",52.23,65.31,0.545344983,0.843001795,136104.5951,175873.5797,710799.3025,764896.6627,243.9507015,425.3771991,242.8728018,530.2491897
1493,"['WDC', 'GOOGL']",52.23,36.93,0.509373046,0.540022278,2721942.721,4210545.848,2313554.605,2949090.934,22.72718785,61.4292809,387.2099169,773.56996
1494,"['MCD', 'ARE']",52.21,25.21,0.509679016,0.972728448,2591644.679,4981881.446,515201.325,572888.9551,43.72516604,130.4704489,32.00974566,103.0066985
1495,"['KIM', 'EMN']",52.2,12.11,0.576853827,0.497682045,2030510.658,3837083.313,769444.8212,1432874.454,4.556308467,20.29173618,15.87551649,72.7562356
1496,"['TJX', 'MAS']",52.2,28.31,0.639382455,0.956650649,4110893.875,8149432.976,2563409.375,4465251.985,13.52847144,35.55401967,12.98304082,28.06608544
1497,"['SRE', 'AJG']",52.18,37.23,0.564822662,0.923420378,768879.9347,1383545.252,935065.4858,880574.0564,25.79576696,99.56615815,22.19822063,56.13709578
1498,"['LH', 'KMX']",52.18,11.42,0.562715639,0.950189029,483565.6013,849669.8053,1301056.711,1969040.803,34.47766671,127.7140247,19.83975344,57.81774731
1499,"['FLS', 'FAST']",52.16,51.03,0.569748002,0.389143919,724052.4388,1343015.892,2880125.644,4753137.386,12.23997249,47.33898154,7.078303359,25.44826577
1500,"['BDX', 'KHC']",52.15,22.14,0.472494464,0.029579822,748605.2637,1206681.049,5358418.723,5502616.101,65.23055287,160.7714581,23.63273119,59.99533283
1501,"['LNT', 'ATVI']",52.14,29.09,0.549032162,0.943591635,1180107.547,1294439.412,5403706.863,7976603.139,10.92768147,34.77951333,22.98446713,37.28886769
1502,"['CPRT', 'ZBH']",52.14,35.06,0.528190274,0.87041357,1620996.008,1479138.578,771656.3516,1360462.733,28.20992437,35.23718017,26.80749528,102.2991537
1503,"['MXIM', 'NFLX']",52.13,57.76,0.558361265,0.97672924,1777204.847,2560010.489,21404637.44,19626306.32,14.18979193,41.17356379,148.0154239,158.7334469
1504,"['PRGO', 'ROP']",52.11,22.59,0.548120431,0.19125538,1405670.089,1275316.567,249320.5098,488914.6206,40.06513948,99.99173622,99.78064826,203.6275286
1505,"['TDG', 'TEL']",52.1,33.72,0.514762904,0.932457629,429754.4356,468839.9285,1955916.764,1906532.777,138.6061077,257.3596383,22.31167941,65.39371474
1506,"['CVS', 'VRSN']",52.1,5.33,0.542391598,0.548015218,4052029.17,7164704.251,1559861.76,1339546.285,19.87318871,68.7269805,59.20500257,95.70212551
1507,"['ZBRA', 'ROL']",52.08,53.52,0.543356687,0.970117704,397991.6646,396929.5193,1509418.438,1156731.743,76.51167463,107.0376877,8.733654157,15.1531644
1508,"['WMB', 'CMI']",52.08,10.36,0.575537541,0.464139735,6348293.304,8683935.909,1067641.614,1784877.95,10.07722918,31.11401346,30.59346904,136.8279499
1509,"['RE', 'BBY']",52.07,28.83,0.529014845,0.87491728,218106.9364,341078.6651,5007855.16,5426094.835,56.41644652,178.1944536,24.18102495,46.66013903
1510,"['DLR', 'PH']",52.07,23.58,0.533174624,0.91477609,1297240.956,1440621.573,690257.1326,1250911.839,29.12212496,89.32741355,42.79439707,132.8222208
1511,"['TWTR', 'ILMN']",52,36.24,0.501816253,0.421312318,16112297.95,21641754.94,1607169.547,1445742.63,11.69303517,32.08075557,100.5020583,179.1209097
1512,"['KR', 'KMI']",51.99,7.34,0.459692073,0.280349001,5868227.756,9729567.739,12111551.37,11894124.55,8.816242104,24.97303935,9.027578939,26.25276016
1513,"['REGN', 'BR']",51.97,2.7,0.536243185,0.812687185,730339.3714,913652.7215,646669.1308,695736.5515,151.9152233,330.1931984,39.18292614,66.39736195
1514,"['AMP', 'PYPL']",51.93,32.6,0.555654679,0.812539512,751547.8976,1261410.648,4557774.516,8428286.282,37.17179293,110.4768534,47.71127464,83.89056808
1515,"['SWKS', 'IEX']",51.9,44.87,0.545499696,0.920573369,2274847.488,3206440.405,401668.7084,387468.4148,36.00564274,68.5020819,45.39594826,95.12102904
1516,"['CDNS', 'ANET']",51.88,62.39,0.507871216,0.869443178,1933419.365,2655389.432,678974.1789,810480.7971,26.83480425,33.31533574,82.99314244,163.627184
